year,month,day,Temperature,ALLSKY_SFC_UV_INDEX,Precipitation,wind_pressure
2016,7,28,26.1,2.45,2.95,97.95
2016,7,29,25.7,2.23,0.35,97.97
2016,7,30,25.69,2.38,0.27,98.04
2016,7,31,27.04,2.29,0.19,98.09
2016,8,1,26.71,2.27,0.23,98.1
2016,8,2,26.73,2.41,0.04,97.93
2016,8,3,26.12,1.98,1.67,97.85
2016,8,4,26.8,2.13,0.86,97.93
2016,8,5,26.52,1.99,0.13,98.03
2016,8,6,27.31,2.61,0.17,97.99
2016,8,7,26.97,2.63,0.12,98.09
2016,8,8,27.52,2.64,0.72,98.14
2016,8,9,27.89,2.42,0.36,98.09
2016,8,10,27.83,2.75,0.1,98.12
2016,8,11,26.8,2.65,0.66,98.2
2016,8,12,27.51,2.3,0.42,98.18
2016,8,13,27.82,2.48,0.82,98.09
2016,8,14,26.94,2.29,1.03,98.08
2016,8,15,27.76,2.03,0.79,98.02
2016,8,16,27.51,2.1,0.27,97.97
2016,8,17,27.22,2.12,0.46,97.9
2016,8,18,27.97,2.35,0.42,97.88
2016,8,19,27.95,2.34,0.63,97.89
2016,8,20,27.99,2.45,0.51,97.87
2016,8,21,28.32,2.24,0.83,97.91
2016,8,22,27.49,2.2,0.4,98
2016,8,23,26.36,2.16,1.13,98.02
2016,8,24,26.43,2.38,2.08,97.94
2016,8,25,25.73,2.28,3.62,98
2016,8,26,26.3,1.95,4.87,97.96
2016,8,27,26.06,1.79,1.26,98.04
2016,8,28,27.38,2.28,0.57,98.03
2016,8,29,27.57,2.52,0.68,97.97
2016,8,30,27.03,1.91,2.81,97.9
2016,8,31,25.42,2.17,1.12,97.99
2016,9,1,26.3,2.04,2.07,98.11
2016,9,2,25.73,1.84,0.51,98.19
2016,9,3,26.5,2.09,0.17,98.14
2016,9,4,27.4,2.12,0.06,98.24
2016,9,5,27.89,2.58,0.01,98.27
2016,9,6,27.59,2.28,0,98.3
2016,9,7,27.73,2.38,0,98.2
2016,9,8,27.31,2.32,0,98.18
2016,9,9,28.59,2.36,0.03,98.17
2016,9,10,28.83,2.3,0.43,98.09
2016,9,11,27.9,2.43,0.02,98
2016,9,12,27.26,2.38,0.04,97.96
2016,9,13,27.53,2.16,0.75,97.98
2016,9,14,26.83,2.47,0.45,97.98
2016,9,15,27.78,2.53,0.03,97.97
2016,9,16,28.01,2.48,0.43,97.98
2016,9,17,28.44,2.44,0.13,98.04
2016,9,18,27.34,2.12,0.67,98.15
2016,9,19,28.51,2.41,0.12,98.08
2016,9,20,26.89,2.38,0.99,98.02
2016,9,21,27.08,2.12,0.53,98.06
2016,9,22,28.27,2.34,0.06,98.06
2016,9,23,27.26,2.22,0.05,97.93
2016,9,24,28.4,2.33,0.04,97.83
2016,9,25,28.86,2.27,0.01,97.88
2016,9,26,29.72,2.4,0.12,97.96
2016,9,27,29.4,2.3,0.65,97.99
2016,9,28,27.77,2.3,2.9,97.96
2016,9,29,27.9,1.81,1.69,97.91
2016,9,30,27.32,1.91,0.33,97.91
2016,10,1,27.42,2.32,0,97.95
2016,10,2,29.23,2.28,0,98.08
2016,10,3,30.54,2.44,0,98.06
2016,10,4,29.44,2.38,0,98.07
2016,10,5,30.48,2.56,1.96,98.04
2016,10,6,30.11,2.57,0.25,98.03
2016,10,7,29.44,2.42,0,98.11
2016,10,8,28.51,2.45,0,98.19
2016,10,9,29.55,2.59,0,98.19
2016,10,10,29.56,2.66,0,98.11
2016,10,11,29.62,2.67,0,98.07
2016,10,12,30.73,2.35,0.01,98.03
2016,10,13,29.88,1.92,16.99,98.03
2016,10,14,28.98,1.99,2.06,98.08
2016,10,15,29.03,1.75,3.13,98.11
2016,10,16,27.76,1.87,10.22,98.18
2016,10,17,28.57,1.32,1.71,98.12
2016,10,18,27.93,1.64,2.3,98.03
2016,10,19,27.74,1.55,1.11,97.98
2016,10,20,27.15,1.27,10.55,97.93
2016,10,21,26.48,1.17,10.5,98.06
2016,10,22,27.15,1.7,0.35,98.18
2016,10,23,27.42,2,1.11,98.24
2016,10,24,27.86,2.04,0.15,98.16
2016,10,25,28.33,1.73,0.11,98.07
2016,10,26,28.27,1.67,0.44,98.11
2016,10,27,26.52,1.63,0.06,98.25
2016,10,28,28.27,1.9,0,98.19
2016,10,29,28.43,2,0.78,98.13
2016,10,30,27.55,1.35,15.42,98.17
2016,10,31,25.84,1.32,13.68,98.31
2016,11,1,24.74,1.35,20.8,98.29
2016,11,2,26.01,1.72,15.58,98.24
2016,11,3,25.33,1.41,7.85,98.27
2016,11,4,25.18,1.31,8.74,98.2
2016,11,5,26.19,1.65,1.76,98.09
2016,11,6,26.16,1.68,0.26,98.18
2016,11,7,26.5,2.02,0,98.28
2016,11,8,26.64,1.45,5.82,98.34
2016,11,9,25.23,0.63,11.51,98.42
2016,11,10,25.06,1.69,0.05,98.36
2016,11,11,26.05,1.67,0.68,98.3
2016,11,12,26.66,1.73,1.16,98.34
2016,11,13,26.98,1.27,2.26,98.4
2016,11,14,26.35,1,9.94,98.37
2016,11,15,25.99,1.76,3.8,98.32
2016,11,16,25.79,1.65,2.79,98.28
2016,11,17,25.06,1.43,3.89,98.28
2016,11,18,26.14,1.35,0.24,98.18
2016,11,19,24,1.15,1.44,98.19
2016,11,20,25.18,0.8,0.25,98.21
2016,11,21,26,1.02,3.16,98.22
2016,11,22,26.18,1.54,4.59,98.17
2016,11,23,26.04,1.8,0.68,98.19
2016,11,24,24.84,1.73,0.11,98.22
2016,11,25,24.84,1.8,0,98.22
2016,11,26,25.69,1.52,0,98.28
2016,11,27,25.65,1.73,0.14,98.28
2016,11,28,24.18,1.49,0,98.33
2016,11,29,24.75,1.62,0,98.39
2016,11,30,24.83,1.34,0,98.41
2016,12,1,24.19,1.2,0.62,98.27
2016,12,2,25.55,1.56,11.64,98.25
2016,12,3,26.36,1.29,1.75,98.38
2016,12,4,26.37,1.77,3.61,98.51
2016,12,5,27.12,1.91,1.43,98.4
2016,12,6,25.55,1.43,1.85,98.35
2016,12,7,24.72,1.74,0.01,98.37
2016,12,8,26.5,1.52,3.63,98.31
2016,12,9,26.19,1.44,2.17,98.21
2016,12,10,26.61,1.46,0,98.12
2016,12,11,25.08,1.55,0,98.04
2016,12,12,25.1,1.75,0.01,97.99
2016,12,13,25.25,1.52,0.37,97.98
2016,12,14,24.51,1.7,0.03,98.18
2016,12,15,25.22,1.8,0,98.33
2016,12,16,26.8,1.91,0,98.44
2016,12,17,26.76,1.8,0,98.47
2016,12,18,26.23,1.67,0,98.44
2016,12,19,26.21,1.54,0.08,98.4
2016,12,20,25.55,1.12,2.61,98.36
2016,12,21,27.1,1.9,0.15,98.45
2016,12,22,26.98,1.9,0,98.42
2016,12,23,26.57,1.64,0.01,98.32
2016,12,24,25.7,1.62,0,98.23
2016,12,25,25.26,1.68,0,98.3
2016,12,26,25.4,1.59,0,98.29
2016,12,27,26.69,1.17,0.86,98.25
2016,12,28,26.33,1.39,4.16,98.27
2016,12,29,26.12,1.57,3.19,98.34
2016,12,30,25.5,1.6,0,98.4
2016,12,31,24.59,1.75,0,98.38
2017,1,1,25.4,1.79,0,98.38
2017,1,2,26.75,1.62,0,98.43
2017,1,3,25.71,1.64,0,98.42
2017,1,4,25.44,1.77,0,98.39
2017,1,5,25.61,1.65,0,98.37
2017,1,6,25.9,1.51,0,98.34
2017,1,7,26.21,1.62,0,98.18
2017,1,8,25.59,1.66,0,98.15
2017,1,9,24.86,1.72,0,98.2
2017,1,10,26.25,1.62,0,98.26
2017,1,11,27.46,1.8,0.01,98.3
2017,1,12,27.27,1.84,0,98.25
2017,1,13,27.64,1.76,0,98.24
2017,1,14,27.12,1.7,0,98.35
2017,1,15,26.46,1.81,0,98.48
2017,1,16,27.08,1.88,0,98.47
2017,1,17,26.02,1.77,0,98.46
2017,1,18,25.09,1.85,0,98.5
2017,1,19,26.42,1.87,0,98.49
2017,1,20,27.9,1.86,0.29,98.45
2017,1,21,25.44,1.39,7.05,98.46
2017,1,22,26.27,1.44,2.14,98.59
2017,1,23,26.19,1.81,0,98.57
2017,1,24,25.66,1.8,0,98.5
2017,1,25,25.88,1.1,0.46,98.47
2017,1,26,25.85,1.53,1.49,98.45
2017,1,27,24.71,1.2,5.73,98.4
2017,1,28,26.01,1.48,4.01,98.37
2017,1,29,27.07,2.07,1.6,98.41
2017,1,30,27.53,1.89,0.01,98.42
2017,1,31,26.78,2.4,0,98.39
2017,2,1,25.54,2.35,0,98.49
2017,2,2,25.44,2.24,0,98.59
2017,2,3,25.15,2.19,0,98.56
2017,2,4,25.72,2.08,0,98.49
2017,2,5,25.43,2.17,0,98.45
2017,2,6,27.23,2.09,0,98.43
2017,2,7,28.11,2.21,0.01,98.39
2017,2,8,27.05,2.25,0,98.44
2017,2,9,26.45,2.27,0,98.38
2017,2,10,26.9,2.12,0,98.32
2017,2,11,27.29,2.23,0,98.38
2017,2,12,26.81,2.32,0,98.53
2017,2,13,26.86,2.33,0.02,98.58
2017,2,14,27.62,1.52,1.19,98.64
2017,2,15,28.47,1.88,0.07,98.67
2017,2,16,27.55,2.23,0,98.53
2017,2,17,26.69,2.28,0,98.45
2017,2,18,27.44,2.43,0,98.56
2017,2,19,28.04,2.2,0,98.49
2017,2,20,30.08,2.32,0,98.3
2017,2,21,31.22,1.84,0,98.17
2017,2,22,31.04,2.37,0,98.21
2017,2,23,30.41,2.48,0,98.34
2017,2,24,28.83,2.37,0,98.41
2017,2,25,28.9,2.51,0,98.42
2017,2,26,28.91,2.1,0,98.23
2017,2,27,28.29,2.15,0,98.29
2017,2,28,28.6,1.83,0.01,98.29
2017,3,1,29.19,2.05,0,98.3
2017,3,2,29.22,2.16,0.35,98.16
2017,3,3,30.53,2.05,0.59,98
2017,3,4,28.78,1.86,1.59,98.04
2017,3,5,31.32,2.66,1.01,97.99
2017,3,6,28.66,2.47,5.47,98
2017,3,7,30.39,2.41,1.13,97.97
2017,3,8,30.3,2.5,3.62,97.97
2017,3,9,30.23,2.32,4.28,97.96
2017,3,10,28,2.19,5.74,98.04
2017,3,11,27.1,1.92,8.99,98.19
2017,3,12,29.97,2.65,0.64,98.18
2017,3,13,30.63,2.59,0.18,98.19
2017,3,14,29.73,2.44,3.46,98.22
2017,3,15,27.55,2.14,7.15,98.31
2017,3,16,24.65,2.03,2.61,98.3
2017,3,17,28.94,2.37,2.07,98.25
2017,3,18,29.94,2.21,2.93,98.31
2017,3,19,30.42,2.15,0.9,98.34
2017,3,20,30.74,2.12,1.44,98.28
2017,3,21,30.37,2.19,2.15,98.29
2017,3,22,29.7,2.24,0.08,98.31
2017,3,23,29.85,2.45,0,98.29
2017,3,24,29.37,2.63,0,98.26
2017,3,25,29.05,2.73,0,98.3
2017,3,26,29.12,2.77,0,98.31
2017,3,27,29.99,2.82,0,98.35
2017,3,28,31.46,2.47,0,98.33
2017,3,29,32.69,2.52,0,98.25
2017,3,30,32.97,2.4,1.44,98.25
2017,3,31,29.7,2.13,4.6,98.35
2017,4,1,31.5,2.57,0.01,98.28
2017,4,2,32.23,2.29,1.01,98.15
2017,4,3,31.29,2.27,2.24,98.19
2017,4,4,31.98,2.24,0,98.22
2017,4,5,33.65,2.3,0,98.13
2017,4,6,32.62,2.27,3.26,98.07
2017,4,7,32.02,2.52,2.07,98.06
2017,4,8,32.55,2.3,0.77,98.04
2017,4,9,31.35,2.37,5.67,98.09
2017,4,10,30.44,2.27,0.68,98.02
2017,4,11,29.88,2.12,0.42,97.98
2017,4,12,30.21,2.21,0.84,98.02
2017,4,13,31.78,2.05,2.34,98.07
2017,4,14,31.06,1.8,0.79,98.03
2017,4,15,32.66,2.04,0,97.87
2017,4,16,31.84,2.25,0,97.93
2017,4,17,32.56,2.31,0,98.02
2017,4,18,31.98,2.4,0,98.02
2017,4,19,32.3,2.34,0,98.04
2017,4,20,32.19,2.3,0.02,98.07
2017,4,21,31.84,2.19,0.03,98.13
2017,4,22,31.96,2.2,0.06,98.09
2017,4,23,32.63,2.17,0.26,98.04
2017,4,24,32.8,2.25,0.06,98.06
2017,4,25,32.18,2.29,0,98.08
2017,4,26,31.3,2.23,0.57,98.08
2017,4,27,34.29,2.58,1.07,98.1
2017,4,28,33.93,2.64,0.97,98.1
2017,4,29,34.65,2.45,0.73,98.09
2017,4,30,33.83,2.32,0.51,98.07
2017,5,1,33.86,2.17,1.1,98.13
2017,5,2,33.61,2.19,2.14,98.2
2017,5,3,32.22,2.24,3.17,98.2
2017,5,4,32.77,2.5,0.19,98.2
2017,5,5,33.8,2.35,0.27,98.15
2017,5,6,32.95,2.2,0.67,98.27
2017,5,7,32.05,1.54,0.32,98.3
2017,5,8,31.54,2.37,0.37,98.22
2017,5,9,32.01,2.13,0.1,98.05
2017,5,10,30.8,2.34,6.56,98.01
2017,5,11,28.3,2.21,2.03,98.07
2017,5,12,29.76,2.08,2.09,98.07
2017,5,13,28.38,2.16,6.02,98.05
2017,5,14,29.79,2.41,5.23,98
2017,5,15,29.68,2.31,0.55,97.95
2017,5,16,29.23,1.9,0.05,97.91
2017,5,17,29.71,2.07,0.43,97.89
2017,5,18,29.41,1.43,12.17,98.04
2017,5,19,29.08,2.03,2.21,98.07
2017,5,20,27.9,2.23,6.81,97.98
2017,5,21,28.19,1.73,2.26,97.84
2017,5,22,29.12,1.2,0.61,97.87
2017,5,23,28.49,2.08,2.31,97.93
2017,5,24,27.66,1.91,3.1,97.91
2017,5,25,27.52,1.88,1.83,97.89
2017,5,26,27.26,1.87,0.53,97.9
2017,5,27,28.72,2.06,1.29,97.87
2017,5,28,27.95,1.73,1.3,97.91
2017,5,29,26.97,1.7,7.96,97.85
2017,5,30,27.19,1.6,6.41,97.9
2017,5,31,27.38,2.12,5.28,97.91
2017,6,1,27.58,1.72,1.52,97.91
2017,6,2,26.93,1.97,14.25,97.96
2017,6,3,27.18,1.91,8.13,98.06
2017,6,4,26.55,1.91,3.54,98.02
2017,6,5,26.69,2.1,2.96,98.01
2017,6,6,26.71,2.19,1.26,98.06
2017,6,7,26.4,1.69,2.36,98.12
2017,6,8,28.63,2.33,0.08,98.01
2017,6,9,26.73,2.15,0.32,98
2017,6,10,27.18,1.74,2.37,98.03
2017,6,11,27.19,1.62,0.83,97.98
2017,6,12,28.15,1.76,0.61,97.93
2017,6,13,28.08,2.05,0.92,97.91
2017,6,14,27.79,2.18,4.83,98.03
2017,6,15,27.32,2.21,1.4,98.04
2017,6,16,26.26,2.23,3.03,98.08
2017,6,17,27.29,2.47,0.42,98
2017,6,18,28.61,2.55,0.03,97.92
2017,6,19,27.86,2.3,2.05,97.91
2017,6,20,26.81,2.18,1.18,97.99
2017,6,21,27.32,2.26,0.53,98.03
2017,6,22,27.27,2.45,1.02,98.07
2017,6,23,26.88,2.07,2.53,98.08
2017,6,24,26.14,1.68,5.14,97.95
2017,6,25,26.16,1.4,9.96,97.93
2017,6,26,26.13,1.2,7.16,98.04
2017,6,27,25.6,1.26,17.82,98.1
2017,6,28,25.92,1.86,4.56,98.09
2017,6,29,26.41,2.41,0.65,97.98
2017,6,30,26.09,2.28,0.97,97.93
2017,7,1,26.19,2.07,1.95,97.96
2017,7,2,25.79,2.11,0.32,97.99
2017,7,3,26.8,2.36,1.65,98.08
2017,7,4,27.56,2.45,0.04,98.05
2017,7,5,27.37,2.2,0.26,98.08
2017,7,6,26.62,2.09,0.33,98.1
2017,7,7,26.79,2.01,0.87,98.08
2017,7,8,26.45,1.83,1.42,98.07
2017,7,9,25.62,2.29,3.96,98.09
2017,7,10,26.75,2.41,0.8,98.12
2017,7,11,27.01,1.89,1.14,98.09
2017,7,12,27.04,2.12,0.09,98.05
2017,7,13,26.97,1.92,0.39,98.03
2017,7,14,26.13,2,0.03,98.07
2017,7,15,26.3,1.82,0,98.12
2017,7,16,26.39,1.61,0.15,97.97
2017,7,17,27.14,2.12,0.08,97.94
2017,7,18,26.43,1.84,0.51,97.98
2017,7,19,26.85,1.72,2.15,97.99
2017,7,20,27.26,2.12,0.94,97.98
2017,7,21,27.2,2.48,0.56,98.07
2017,7,22,28.3,2.34,0.13,98.02
2017,7,23,27.3,2.25,0.07,97.99
2017,7,24,28.12,2.5,0,97.96
2017,7,25,28.82,2.58,0,97.87
2017,7,26,28.9,2.38,0.05,97.88
2017,7,27,28.71,2.47,1.66,98.01
2017,7,28,28.48,2.58,3.15,98.08
2017,7,29,27.9,2.55,4.56,98.1
2017,7,30,26.99,2.28,2.7,98.08
2017,7,31,27.63,2.44,22.69,98.04
2017,8,1,28.09,2.48,4.68,98.06
2017,8,2,27.49,2.46,0.77,98.1
2017,8,3,27.4,2.41,2.59,98.09
2017,8,4,26.44,1.98,2.24,97.9
2017,8,5,26.78,1.77,2.85,97.81
2017,8,6,27.12,1.88,0.43,97.79
2017,8,7,26.43,2.41,3.22,97.86
2017,8,8,26.91,2.51,8.01,97.97
2017,8,9,27.07,2.3,1.63,97.99
2017,8,10,26.9,2.16,2.7,97.99
2017,8,11,25.54,2.64,1.29,98.03
2017,8,12,27.19,2.67,4.26,98.05
2017,8,13,26.12,2.3,8.75,98.14
2017,8,14,27.31,2.16,4.87,98.2
2017,8,15,26.57,2.35,1.4,98.14
2017,8,16,26.75,2.66,0.18,98.06
2017,8,17,26.37,2.61,2.82,97.89
2017,8,18,26.17,1.85,3.21,97.83
2017,8,19,26.76,1.88,2.84,97.88
2017,8,20,25.58,1.88,5.05,97.9
2017,8,21,26.66,1.79,2.13,97.85
2017,8,22,26.3,2.15,1.51,97.88
2017,8,23,25.98,2.58,0.86,97.94
2017,8,24,27.12,2.26,0.14,97.89
2017,8,25,26.9,2.41,0.02,97.83
2017,8,26,27.31,2.26,0.56,97.77
2017,8,27,25.89,2.22,2.27,97.76
2017,8,28,25.89,1.73,2.76,97.77
2017,8,29,26.3,1.68,2.09,97.83
2017,8,30,27.35,2.38,2.65,97.91
2017,8,31,27.86,2.54,3.43,98
2017,9,1,27.05,2.41,20.65,98.04
2017,9,2,25.78,2.38,10.53,98.05
2017,9,3,25.83,2.02,1.08,98.05
2017,9,4,27.16,2.27,2.98,98.06
2017,9,5,26.51,2.2,5.94,98.06
2017,9,6,26.12,2.47,9.33,97.96
2017,9,7,25.98,1.59,5.66,97.89
2017,9,8,24.83,1.79,11.66,97.8
2017,9,9,24.9,1.85,13.6,97.9
2017,9,10,26.13,2.57,3.29,97.86
2017,9,11,26.58,2.34,0.21,97.93
2017,9,12,26.65,2.47,7.74,98.04
2017,9,13,25.17,1.81,11.36,98.1
2017,9,14,25.11,2.2,6,98.08
2017,9,15,25.26,2.38,1.25,98.03
2017,9,16,25.62,2.09,10.36,98.05
2017,9,17,24.9,1.13,18.25,98.22
2017,9,18,25.48,2.35,0.94,98.28
2017,9,19,25.61,2.39,2.47,98.17
2017,9,20,25.43,2.2,1.34,98.09
2017,9,21,25.64,2.31,0.81,98.03
2017,9,22,25.09,2.66,0.24,98.04
2017,9,23,26.55,2.69,0,98.11
2017,9,24,26.69,2.52,0.02,98.12
2017,9,25,26.03,1.91,0.04,98.02
2017,9,26,25.52,2.01,2.52,97.98
2017,9,27,25.32,2.3,3.81,98
2017,9,28,25.55,1.76,4.15,98.01
2017,9,29,25.83,2.33,1,97.98
2017,9,30,26.65,2.54,0.89,98.06
2017,10,1,26.54,-999,0.88,98.08
2017,10,2,26.49,2.45,0.97,97.93
2017,10,3,27.34,2.61,0.28,97.93
2017,10,4,26.68,2.18,3.26,97.96
2017,10,5,26.21,1.94,10.16,97.83
2017,10,6,25.75,1.98,2.37,97.86
2017,10,7,26.02,2.09,2.92,97.9
2017,10,8,26.57,2.16,0.35,97.85
2017,10,9,26.7,2.15,0.05,97.82
2017,10,10,26.34,2.13,0.22,97.78
2017,10,11,25.55,2.01,2.51,97.91
2017,10,12,25.9,1.34,7.08,97.97
2017,10,13,25.8,1.75,8.78,97.91
2017,10,14,24.89,1.22,10.3,97.96
2017,10,15,24.47,1.56,2.86,98.08
2017,10,16,25.73,1.8,0.17,98.04
2017,10,17,25.23,1.41,1.2,98.03
2017,10,18,25.37,1.95,2.9,97.98
2017,10,19,26.44,2.06,1.5,97.98
2017,10,20,26.65,1.97,0.44,98.08
2017,10,21,26,1.57,8.86,98.2
2017,10,22,25.88,2.16,4.38,98.19
2017,10,23,27.03,2.3,0.02,98.18
2017,10,24,26.8,1.98,1.07,98.26
2017,10,25,26.77,1.82,2.2,98.36
2017,10,26,26.97,1.62,8.36,98.4
2017,10,27,26.26,1.67,26.92,98.31
2017,10,28,24.8,1.72,8.35,98.26
2017,10,29,25.15,1.46,0.46,98.33
2017,10,30,24.98,1.65,5.55,98.22
2017,10,31,24.53,1.1,3.27,98.14
2017,11,1,24.62,1.77,27.13,98.19
2017,11,2,24.83,1.39,49,98.11
2017,11,3,24.99,1.73,3.01,98.02
2017,11,4,24.76,1.27,4.94,97.98
2017,11,5,24.16,1.12,13.19,98.09
2017,11,6,23.61,1.51,11.88,98.12
2017,11,7,23.96,1.45,6.43,98.23
2017,11,8,23.99,1.51,43.67,98.27
2017,11,9,24.7,1.95,2.89,98.18
2017,11,10,25.17,1.75,0.03,98.11
2017,11,11,24.7,1.56,0.01,98.13
2017,11,12,25.21,1.41,0.19,98.04
2017,11,13,25.23,1.51,0.81,97.92
2017,11,14,24.29,1.8,0.1,97.92
2017,11,15,24.39,1.97,0,97.94
2017,11,16,22.98,2.23,0,98
2017,11,17,22.65,1.98,0.01,98.02
2017,11,18,24.24,1.8,2.44,98.1
2017,11,19,24.87,1.64,4.08,98.2
2017,11,20,25.47,1.67,7.01,98.24
2017,11,21,24.25,1.75,15.77,98.21
2017,11,22,23.97,1.32,11.67,98.12
2017,11,23,24.16,1.73,0.54,98.16
2017,11,24,24.38,1.31,0.01,98.28
2017,11,25,24.58,0.88,0.01,98.33
2017,11,26,22.99,1.13,8.95,98.39
2017,11,27,23.61,1.02,15.36,98.25
2017,11,28,24.15,1.24,2.92,98.18
2017,11,29,23.85,1.06,5.51,98.14
2017,11,30,23.9,0.3,69.26,97.8
2017,12,1,23.82,0.67,38.58,97.97
2017,12,2,23.94,1.17,4.61,98.17
2017,12,3,24.44,1.68,3.22,98.28
2017,12,4,24.68,1.8,0.1,98.23
2017,12,5,24.75,1.84,0.96,98.15
2017,12,6,24.87,1.47,4.75,98.08
2017,12,7,24.75,1.36,12.07,98.09
2017,12,8,24.74,1.47,0.36,98.17
2017,12,9,24.08,1.55,1.92,98.23
2017,12,10,23.57,1.52,0.06,98.35
2017,12,11,24.34,1.35,0.33,98.46
2017,12,12,24.7,1.31,0.91,98.46
2017,12,13,24.94,1.14,7.96,98.46
2017,12,14,24.56,1.67,2.38,98.43
2017,12,15,23.73,1.45,9.1,98.45
2017,12,16,23.84,1.71,0.66,98.51
2017,12,17,23.06,1.7,0.02,98.57
2017,12,18,21.72,1.73,0,98.62
2017,12,19,22.26,1.76,0.48,98.53
2017,12,20,23.29,1.36,1.21,98.52
2017,12,21,22.42,1.67,1.34,98.55
2017,12,22,22.97,1.91,0.01,98.43
2017,12,23,22.47,1.87,0,98.29
2017,12,24,21.8,2.12,0,98.28
2017,12,25,23.18,1.96,0.01,98.31
2017,12,26,23.37,1.74,0,98.34
2017,12,27,21.92,1.81,0,98.32
2017,12,28,20.9,1.85,0,98.3
2017,12,29,20.58,1.95,0,98.37
2017,12,30,21.52,1.85,0,98.32
2017,12,31,21.98,2.12,0,98.23
2018,1,1,23.58,1.96,0,98.12
2018,1,2,24.15,1.53,0,98.09
2018,1,3,24.53,1.57,0,98.23
2018,1,4,23.44,1.65,0,98.32
2018,1,5,21.73,1.43,0,98.25
2018,1,6,21.62,1.52,0,98.24
2018,1,7,22.05,1.52,0,98.27
2018,1,8,21.3,1.68,0,98.32
2018,1,9,22.86,1.86,0.55,98.42
2018,1,10,24.04,1.41,1.65,98.47
2018,1,11,24.41,1.93,0.58,98.46
2018,1,12,24.51,1.66,0,98.42
2018,1,13,24.13,1.64,0,98.34
2018,1,14,23.15,2.22,0,98.39
2018,1,15,23.94,1.98,0,98.39
2018,1,16,24.26,1.63,0,98.32
2018,1,17,24.88,1.43,0,98.31
2018,1,18,23.22,1.94,0,98.32
2018,1,19,22.58,1.98,0,98.39
2018,1,20,22.94,1.91,0,98.35
2018,1,21,23.13,1.99,0,98.25
2018,1,22,23.68,1.79,0,98.2
2018,1,23,25.34,1.71,0,98.16
2018,1,24,25.87,1.6,0.24,98.09
2018,1,25,26.19,1.57,0.1,98.03
2018,1,26,24.97,1.72,0.4,98.13
2018,1,27,25.22,1.77,0,98.17
2018,1,28,24.9,1.14,0.35,98.24
2018,1,29,25.17,1.91,0.02,98.31
2018,1,30,26.11,2.07,0,98.33
2018,1,31,25.46,2.28,0,98.36
2018,2,1,24.4,2.33,0,98.4
2018,2,2,24.3,2.35,0,98.29
2018,2,3,23.98,2.46,0,98.3
2018,2,4,25.15,2.41,0,98.3
2018,2,5,26.33,2.32,0,98.44
2018,2,6,27.17,2.12,0.03,98.43
2018,2,7,27.39,1.95,2.38,98.38
2018,2,8,26.58,2.15,1.41,98.29
2018,2,9,27.85,2.28,0.03,98.25
2018,2,10,26.01,2.48,0,98.38
2018,2,11,25.95,2.27,0,98.45
2018,2,12,26.93,2.03,0.02,98.53
2018,2,13,25.48,2.01,0,98.66
2018,2,14,26.39,2.07,0,98.63
2018,2,15,26.9,2.04,0,98.62
2018,2,16,27.48,2.18,0,98.56
2018,2,17,26.96,2.31,0,98.32
2018,2,18,27.2,2.39,0,98.22
2018,2,19,26.65,2.59,0,98.25
2018,2,20,26.48,2.57,0,98.24
2018,2,21,27.1,2.47,0,98.14
2018,2,22,27.37,2.39,0,98.1
2018,2,23,27.08,2.57,0,98.15
2018,2,24,28.4,2.65,0,98.27
2018,2,25,29.27,2.49,0,98.27
2018,2,26,29.64,2.66,0,98.23
2018,2,27,28.89,2.4,0,98.18
2018,2,28,30.11,2.68,0.05,98.15
2018,3,1,29.77,2.49,0.37,98.1
2018,3,2,30.05,2.66,0,98.11
2018,3,3,30.5,2.55,0.05,98.1
2018,3,4,30.58,2.45,0.07,98.08
2018,3,5,30.13,2.59,0,98.13
2018,3,6,30.2,2.57,0,98.19
2018,3,7,30.23,2.59,0,98.19
2018,3,8,30.04,2.54,0,98.22
2018,3,9,29.53,2.37,0,98.24
2018,3,10,29.65,1.94,0,98.18
2018,3,11,30.36,2.2,0,98.2
2018,3,12,29.56,1.57,0.64,98.26
2018,3,13,26.39,1.39,14.72,98.24
2018,3,14,27.77,2.15,12.84,98.2
2018,3,15,27.94,2.71,0.04,98.18
2018,3,16,29.19,2.7,0.01,98.07
2018,3,17,28.56,2.41,1.31,98.11
2018,3,18,28.37,2.35,2.12,98.2
2018,3,19,29.35,2.34,0.35,98.31
2018,3,20,28.01,2.63,0,98.27
2018,3,21,30.69,2.55,0.87,98.19
2018,3,22,30.9,2.27,0.73,98
2018,3,23,30.89,2.25,0.11,97.94
2018,3,24,31.02,2.09,0.08,98.09
2018,3,25,29.68,2.33,0,98.3
2018,3,26,30,2.39,0.05,98.34
2018,3,27,29.54,2.37,1.22,98.27
2018,3,28,30.83,2.27,0.05,98.23
2018,3,29,31.12,2.44,0.02,98.17
2018,3,30,29.38,2.26,0.04,98.1
2018,3,31,29.39,1.99,0.04,98.05
2018,4,1,32.73,2.19,0.1,97.97
2018,4,2,32.74,2.28,0.09,98.07
2018,4,3,33.26,2.27,0.04,98.04
2018,4,4,31.93,2.32,0.04,97.94
2018,4,5,31.33,2.38,0,97.9
2018,4,6,32.19,2.32,0,97.95
2018,4,7,33.16,2.34,0.32,98.04
2018,4,8,31.7,2.43,0.53,98.08
2018,4,9,29.18,2.31,2.1,98.15
2018,4,10,29.54,2.32,3.69,98.05
2018,4,11,27.52,2.39,10.91,98.07
