year,month,day,Allsky_Surfce_UV_INDEX,Temperature,Percipitation,Wind_pressure
2011,10,17,1.96,26.23,2.23,98.36
2011,10,18,1.77,26.26,8.01,98.39
2011,10,19,2.05,27.24,3.77,98.31
2011,10,20,1.81,27.45,0.22,98.3
2011,10,21,1.9,27.55,0.5,98.3
2011,10,22,1.7,27.23,6.48,98.32
2011,10,23,1.7,24.86,4.6,98.48
2011,10,24,1.7,26.15,10.39,98.43
2011,10,25,1.22,25.03,10.51,98.42
2011,10,26,1.2,24.41,7.65,98.46
2011,10,27,1.6,25.33,7.85,98.51
2011,10,28,1.76,24.46,4.68,98.51
2011,10,29,1.68,23.69,29.01,98.5
2011,10,30,1.63,23.7,13.42,98.38
2011,10,31,1.52,24.55,8.9,98.38
2011,11,1,0.67,24.01,14.95,98.44
2011,11,2,1.23,23.46,4.17,98.42
2011,11,3,1.37,24.12,19.29,98.41
2011,11,4,1.38,25.03,6.33,98.47
2011,11,5,1.21,25.22,11.78,98.59
2011,11,6,1.62,25.83,10.26,98.61
2011,11,7,1.83,25.05,0.91,98.67
2011,11,8,2.02,22.08,0,98.76
2011,11,9,1.88,21.69,0,98.69
2011,11,10,1.65,21.99,0,98.68
2011,11,11,1.73,23.68,0.02,98.67
2011,11,12,1.73,24.23,0,98.64
2011,11,13,1.86,23.26,0.05,98.66
2011,11,14,1.7,24.33,0.15,98.68
2011,11,15,2,23.39,0.01,98.75
2011,11,16,1.96,23.33,1.19,98.63
2011,11,17,1.23,24.03,6.57,98.58
2011,11,18,1.12,24.48,4.72,98.61
2011,11,19,1.98,23.07,0.37,98.66
2011,11,20,1.7,22.46,0.06,98.74
2011,11,21,1.48,23.61,0.06,98.76
2011,11,22,1.59,23.74,0.4,98.69
2011,11,23,1.3,23.33,1.31,98.59
2011,11,24,0.9,23.94,16.89,98.53
2011,11,25,0.78,23.98,34.13,98.41
2011,11,26,0.83,24.08,26.46,98.25
2011,11,27,1.2,24.19,7.22,98.39
2011,11,28,1.28,24.61,7.58,98.4
2011,11,29,1.25,25.18,1.03,98.47
2011,11,30,1.2,24.51,0.93,98.53
2011,12,1,1.34,24.04,0.19,98.57
2011,12,2,1.43,24.5,0.01,98.51
2011,12,3,1.4,24.28,0.01,98.37
2011,12,4,1.34,24.21,0.04,98.47
2011,12,5,1.48,23.37,0.02,98.59
2011,12,6,1.5,22.4,0,98.63
2011,12,7,1.63,21.79,0.01,98.65
2011,12,8,1.34,22.2,0.11,98.63
2011,12,9,1.57,24.18,1.71,98.54
2011,12,10,1.62,24.74,0.24,98.6
2011,12,11,1.71,24.3,0.04,98.63
2011,12,12,1.54,23.56,0.01,98.65
2011,12,13,1.34,23.97,0.51,98.68
2011,12,14,1.62,23.54,0.32,98.72
2011,12,15,0.98,22.58,3.42,98.73
2011,12,16,1.4,23.04,0.22,98.82
2011,12,17,1.62,21.73,0,98.79
2011,12,18,1.35,21.7,0.23,98.8
2011,12,19,1.39,21.76,0.17,98.79
2011,12,20,1.31,21.26,0,98.72
2011,12,21,1.48,21.63,0,98.69
2011,12,22,1.66,21.99,0,98.71
2011,12,23,1.37,22.26,0,98.62
2011,12,24,1.83,22.25,0,98.56
2011,12,25,1.71,21.55,0,98.58
2011,12,26,1.66,21.15,0,98.62
2011,12,27,1.55,21.5,0,98.59
2011,12,28,1.56,22.19,0,98.57
2011,12,29,1.42,23.85,3.12,98.41
2011,12,30,0.35,23.89,18.46,98.25
2011,12,31,1.35,23.69,4.15,98.66
2012,1,1,1.88,23.66,0.03,98.7
2012,1,2,1.92,25.28,0,98.68
2012,1,3,1.9,25.48,0.04,98.67
2012,1,4,1.67,26.05,0.01,98.7
2012,1,5,1.83,26.19,0,98.85
2012,1,6,1.7,25.16,0,98.96
2012,1,7,1.81,24.24,0,99.01
2012,1,8,1.74,24.78,0.29,98.96
2012,1,9,1.7,26.11,0.07,98.83
2012,1,10,1.78,26.14,0.02,98.76
2012,1,11,1.49,25.38,2.25,98.81
2012,1,12,1.48,25.22,0.29,98.81
2012,1,13,1.7,25.15,0.12,98.88
2012,1,14,1.73,24.22,0,98.8
2012,1,15,1.98,22.45,0,98.71
2012,1,16,2.04,21.78,0,98.63
2012,1,17,1.96,22.23,0,98.55
2012,1,18,2.05,23.01,0,98.51
2012,1,19,2.09,23.83,0,98.5
2012,1,20,2.05,24.08,0,98.59
2012,1,21,2,24.43,0,98.65
2012,1,22,2.05,23.98,0,98.78
2012,1,23,1.76,23.57,0,98.82
2012,1,24,1.89,23.67,0,98.78
2012,1,25,1.95,23.19,0,98.74
2012,1,26,1.97,24.37,0.01,98.7
2012,1,27,1.9,25.55,0.01,98.68
2012,1,28,1.78,25.73,0,98.64
2012,1,29,1.91,25.9,0,98.61
2012,1,30,1.87,25.58,0.57,98.72
2012,1,31,1.36,24.91,0.78,98.83
2012,2,1,2.02,24.41,0.01,98.84
2012,2,2,1.9,24.22,0,98.86
2012,2,3,1.52,25.26,0,98.87
2012,2,4,1.95,26,0,98.79
2012,2,5,1.96,25.47,0,98.77
2012,2,6,1.82,25.69,0,98.72
2012,2,7,2.12,27.94,0,98.62
2012,2,8,2.24,27.65,0,98.56
2012,2,9,2.09,27.6,0,98.53
2012,2,10,1.94,27.05,0.01,98.58
2012,2,11,1.88,26.39,0.03,98.63
2012,2,12,2.02,26.99,0,98.69
2012,2,13,2.16,27.49,0,98.73
2012,2,14,2.3,28.37,0,98.75
2012,2,15,2.21,28.32,0,98.64
2012,2,16,2.26,29.69,0,98.45
2012,2,17,2.28,28.08,0,98.55
2012,2,18,2.29,28.17,0,98.68
2012,2,19,2.41,27.25,0,98.71
2012,2,20,2.29,27.14,0,98.62
2012,2,21,2.18,28.16,0,98.49
2012,2,22,1.99,27.32,0,98.48
2012,2,23,2.17,26.7,0,98.48
2012,2,24,2.33,26.4,0,98.47
2012,2,25,2.34,26.65,0,98.33
2012,2,26,2.45,26.74,0,98.32
2012,2,27,2.42,28.19,0,98.34
2012,2,28,2.52,30.55,0,98.29
2012,2,29,2.2,33.12,0,98.15
2012,3,1,2.26,33.34,0,98.26
2012,3,2,2.39,34.23,0,98.23
2012,3,3,2.23,34.92,0,98.17
2012,3,4,2.23,34.11,0,98.25
2012,3,5,2.18,33.23,0,98.39
2012,3,6,2.22,33.41,0,98.36
2012,3,7,2.05,34.01,0,98.19
2012,3,8,1.91,31.58,0,98.17
2012,3,9,1.83,33.3,0,98.11
2012,3,10,2.12,33.87,0,98.15
2012,3,11,2.23,31.69,0,98.34
2012,3,12,1.84,30.01,0.64,98.59
2012,3,13,2.23,31.98,0.19,98.63
2012,3,14,2.41,32.79,0,98.64
2012,3,15,2.5,33.6,0.02,98.64
2012,3,16,2.48,34.45,0.04,98.63
2012,3,17,2.4,34.4,0,98.57
2012,3,18,2.33,33.81,0,98.58
2012,3,19,2.4,34.23,0,98.57
2012,3,20,2.33,34.24,0,98.51
2012,3,21,2.26,34.7,0,98.44
2012,3,22,2.33,34.76,0.01,98.46
2012,3,23,2.38,33.87,0,98.55
2012,3,24,2.5,32.58,0,98.59
2012,3,25,2.51,31.54,0,98.6
2012,3,26,2.55,31.47,0,98.66
2012,3,27,2.56,32.58,0.2,98.71
2012,3,28,2.38,34.24,0.45,98.79
2012,3,29,2.62,35.03,0.01,98.7
2012,3,30,2.24,35.28,0,98.48
2012,3,31,1.79,35.06,2.88,98.49
2012,4,1,2.12,33.39,2.32,98.58
2012,4,2,2.55,32.59,0.21,98.7
2012,4,3,2.58,33.67,0,98.76
2012,4,4,2.64,34.62,0,98.66
2012,4,5,2.58,35.24,0.01,98.42
2012,4,6,2.51,35.79,0.01,98.35
2012,4,7,2.48,35.45,0.01,98.31
2012,4,8,2.19,35.18,0,98.33
2012,4,9,2.31,35.55,0.92,98.4
2012,4,10,2.33,36.01,0.44,98.41
2012,4,11,2.62,36.05,0,98.33
2012,4,12,2.45,36.14,0.01,98.29
2012,4,13,2.32,35.45,0,98.28
2012,4,14,2.52,32.44,0.02,98.44
2012,4,15,2.62,34,0,98.44
2012,4,16,2.78,34.82,0.01,98.36
2012,4,17,2.61,36.19,0.02,98.18
2012,4,18,2.56,36.48,0.03,98.09
2012,4,19,2.33,33.69,0,98.2
2012,4,20,2.07,34.91,0.04,98.32
2012,4,21,2.45,36.12,0,98.2
2012,4,22,2.7,36.62,0,98.04
2012,4,23,2.61,36.09,0.34,98.02
2012,4,24,2.45,31.43,13.13,98.19
2012,4,25,2.37,27.48,9.68,98.32
2012,4,26,1.84,27.11,8.21,98.31
2012,4,27,1.94,28.98,3.48,98.27
2012,4,28,2.25,29.33,0.32,98.23
2012,4,29,2.3,30.63,2.17,98.17
2012,4,30,2.16,29.81,1.32,98.1
2012,5,1,2.09,30.12,2.67,98.18
2012,5,2,2.34,29.32,0.2,98.3
2012,5,3,2.3,30.68,1.03,98.22
2012,5,4,2.3,29.79,0.18,98.16
2012,5,5,2.24,30.44,0.02,98.22
2012,5,6,2.3,31.21,0,98.28
2012,5,7,2.26,33.99,1.06,98.13
2012,5,8,1.99,32.21,12.03,98.18
2012,5,9,2.15,32.51,0.83,98.31
2012,5,10,1.89,30.76,34.07,98.39
2012,5,11,2.02,28.52,2.94,98.31
2012,5,12,1.93,29.56,0.19,98.17
2012,5,13,1.86,32.26,0.02,98.13
2012,5,14,1.99,30.48,0.72,98.21
2012,5,15,2.28,29.2,2.54,98.32
2012,5,16,2.25,30.59,0.23,98.19
2012,5,17,2.41,30.54,0,98.1
2012,5,18,2.42,29.5,5.53,98.16
2012,5,19,2.17,29.9,2.25,98.19
2012,5,20,1.99,28.52,0.57,98.2
2012,5,21,2.02,28.07,1.76,98.22
2012,5,22,1.95,29.46,0.05,98.2
2012,5,23,2.16,29.18,0,98.22
2012,5,24,2.02,31.15,0,98.11
2012,5,25,2.16,29.98,0,98.13
2012,5,26,1.13,28.43,0,98.21
2012,5,27,2.23,29.2,0,98.18
2012,5,28,1.97,29.86,0,98.08
2012,5,29,2.02,29.03,0,98.23
2012,5,30,1.84,30.62,0,98.09
2012,5,31,1.7,30.15,0,97.99
2012,6,1,2.16,28.05,0,98.11
2012,6,2,2.24,32.06,0,98
2012,6,3,2.26,31.3,4.01,98
2012,6,4,2.31,30.26,0.11,98.11
2012,6,5,2.58,30.51,0.02,98.1
2012,6,6,2.48,30.73,0.02,98.05
2012,6,7,2.28,29.81,0.02,98.08
2012,6,8,2.15,30.4,1.36,98.18
2012,6,9,2.24,30.36,0.23,98.18
2012,6,10,2.15,29.93,0,98.12
2012,6,11,2.06,30.9,0,98.07
2012,6,12,2.14,31.62,0.09,98.04
2012,6,13,2.3,29.91,8.53,98.13
2012,6,14,2.28,28.15,18.26,98.23
2012,6,15,2.44,29.48,2.13,98.19
2012,6,16,2.25,28.55,4.37,98.16
2012,6,17,1.7,26.58,11.41,98.27
2012,6,18,1.42,26.81,0.34,98.41
2012,6,19,1.76,28.64,0.08,98.34
2012,6,20,2.16,28.26,0.01,98.22
2012,6,21,1.99,28.15,2.49,98.28
2012,6,22,2.19,28.68,0.05,98.28
2012,6,23,2.45,31.19,0,98.14
2012,6,24,2.51,30.5,0,98.14
2012,6,25,2.15,29.62,0.02,98.3
2012,6,26,2.14,28.86,1.48,98.38
2012,6,27,2.26,28.28,0.17,98.41
2012,6,28,2.14,27.04,4.25,98.39
2012,6,29,2.16,27.54,0.1,98.27
2012,6,30,2.51,28.19,0.15,98.11
2012,7,1,1.82,28.05,0.02,97.98
2012,7,2,1.48,27.14,2.09,97.95
2012,7,3,2.03,29.22,0.03,97.89
2012,7,4,2.28,30.26,0,97.84
2012,7,5,2.62,30.28,0,97.98
2012,7,6,2.41,31.11,0,97.98
2012,7,7,2.25,30.87,0.32,97.92
2012,7,8,2.1,30.04,0.01,97.92
2012,7,9,2.03,29.37,1.23,97.98
2012,7,10,2.22,29.3,0.48,98.06
2012,7,11,2.53,30.52,0.06,98.13
2012,7,12,2.45,30.97,0.74,98.16
2012,7,13,2.3,30.1,18.78,98.1
2012,7,14,1.52,26.67,14.78,98.12
2012,7,15,1.71,27.64,2.51,98.18
2012,7,16,2.13,28.23,1.19,98.28
2012,7,17,2.1,28.8,1.76,98.35
2012,7,18,1.95,29.01,0,98.38
2012,7,19,1.91,28.97,0,98.31
2012,7,20,1.72,29.62,0,98.18
2012,7,21,2.09,29.69,0.15,98.18
2012,7,22,1.95,29.28,0.01,98.15
2012,7,23,2.08,30.29,0,98.06
2012,7,24,2.38,30.33,0,98.04
2012,7,25,2.02,30.26,0,98.13
2012,7,26,2.02,30.88,0.05,98.14
2012,7,27,1.7,29.4,0.14,98.08
2012,7,28,1.79,29.59,0,98.13
2012,7,29,2.36,29.26,0,98.3
2012,7,30,2.25,29.34,0,98.37
2012,7,31,2.3,28.63,0,98.36
2012,8,1,2.03,30.41,0,98.37
2012,8,2,2.56,30.39,0,98.39
2012,8,3,2.23,29.47,0.27,98.32
2012,8,4,1.91,30.27,0.07,98.22
2012,8,5,2.18,31.19,0.72,98.22
2012,8,6,1.98,31.34,0.21,98.29
2012,8,7,1.73,30.68,4.66,98.3
2012,8,8,2.09,28.75,6.26,98.35
2012,8,9,1.36,28.24,0.08,98.29
2012,8,10,1.52,28.84,0.34,98.22
2012,8,11,2.22,28.69,6.34,98.32
2012,8,12,2.05,29.44,0.03,98.35
2012,8,13,2.38,28.81,0.82,98.32
2012,8,14,2.1,28.73,5.4,98.31
2012,8,15,2.33,27.76,6.64,98.33
2012,8,16,2.3,28.27,6.76,98.28
2012,8,17,1.86,26.09,5.68,98.25
2012,8,18,2.07,27.72,0.11,98.2
2012,8,19,2.62,30.32,0,98.08
2012,8,20,2.59,31.24,0,98.11
2012,8,21,2.12,29.65,12.3,98.21
2012,8,22,2.15,29.26,0.6,98.27
2012,8,23,2.37,31.39,3.32,98.27
2012,8,24,2.54,29.63,17.6,98.29
2012,8,25,2.6,27.5,0.71,98.29
2012,8,26,1.71,27,0.05,98.29
2012,8,27,1.95,28.15,0.06,98.31
2012,8,28,1.69,28.2,2.71,98.31
2012,8,29,2.05,27.09,2.18,98.31
2012,8,30,1.8,27.46,0.27,98.28
2012,8,31,2.09,27.86,0.44,98.25
2012,9,1,2.16,28.9,0,98.26
2012,9,2,2.25,28.78,5.41,98.26
2012,9,3,1.73,28.63,0.29,98.14
2012,9,4,1.64,28.49,0.06,98.22
2012,9,5,2.36,29.87,2.92,98.23
2012,9,6,2.34,29.08,9.4,98.33
2012,9,7,2.12,28.33,7.55,98.35
2012,9,8,1.83,26.55,9.91,98.36
2012,9,9,1.84,26.14,8.86,98.43
2012,9,10,2.09,27.2,0.14,98.43
2012,9,11,2.19,26.93,9.09,98.38
2012,9,12,2.45,28.35,0.25,98.4
2012,9,13,2.52,28.82,2.51,98.43
2012,9,14,2.41,28.94,0.39,98.36
2012,9,15,1.93,28.62,3.16,98.29
2012,9,16,2.3,28.16,0.14,98.31
2012,9,17,2.29,29.67,1.28,98.31
2012,9,18,2.41,29.06,2.28,98.31
2012,9,19,2.25,29.48,0.63,98.24
2012,9,20,1.98,30.98,0.44,98.28
2012,9,21,2.07,29.87,0.19,98.35
2012,9,22,2.21,30.17,0.11,98.44
2012,9,23,2.1,30.63,0.15,98.39
2012,9,24,2.27,29.95,1.76,98.34
2012,9,25,2.37,29.5,0.55,98.35
2012,9,26,2.23,29.41,1.37,98.45
2012,9,27,1.8,27.75,4.34,98.53
2012,9,28,1.81,27.05,14.75,98.45
2012,9,29,1.85,27.77,3.15,98.34
2012,9,30,1.78,27.38,8.42,98.32
2012,10,1,1.9,28.83,0.18,98.32
2012,10,2,2.39,29.51,0,98.39
2012,10,3,2.67,29.61,0,98.43
2012,10,4,2.59,30.2,0,98.38
2012,10,5,2.51,30.81,0,98.43
2012,10,6,2.03,29.95,0.34,98.52
2012,10,7,1.55,27.41,6.02,98.56
2012,10,8,1.88,28.55,6.36,98.4
2012,10,9,1.81,27.87,8.27,98.29
2012,10,10,2.3,29.02,0.43,98.32
2012,10,11,1.95,28.8,0.05,98.36
2012,10,12,1.73,27.85,1.47,98.46
2012,10,13,1.55,27.73,1.13,98.5
2012,10,14,1.8,26.74,33.09,98.59
2012,10,15,1.77,25.67,18.28,98.74
2012,10,16,1.44,25.92,10.23,98.75
2012,10,17,1.91,26.26,5.19,98.7
2012,10,18,1.62,26.09,15.51,98.61
2012,10,19,0.71,24.8,17.94,98.58
2012,10,20,0.98,23.15,14.61,98.55
2012,10,21,1.53,24.26,15.31,98.59
2012,10,22,1.63,24.66,5.77,98.62
2012,10,23,1.39,24.98,13.26,98.59
2012,10,24,1.15,24.62,5.61,98.56
2012,10,25,1.96,25.75,2.45,98.49
2012,10,26,2.02,25.9,1.01,98.43
2012,10,27,2,25.53,1.45,98.43
2012,10,28,1.59,25.55,5.75,98.46
2012,10,29,1.46,24.97,3.76,98.44
2012,10,30,0.7,23.63,5.32,98.34
2012,10,31,0.51,22.52,39.32,98.04
2012,11,1,1.3,24.4,2.01,98.02
2012,11,2,1.9,25.35,0.04,98.3
2012,11,3,1.98,25.12,0.04,98.44
2012,11,4,1.98,24.82,0,98.43
2012,11,5,1.71,25.92,0,98.41
2012,11,6,1.98,25.79,0.45,98.5
2012,11,7,1.84,25.58,0.88,98.57
2012,11,8,1.82,25.68,0.54,98.52
2012,11,9,1.98,25.39,0.13,98.57
2012,11,10,1.95,25.2,0,98.7
2012,11,11,1.81,24.73,0,98.71
2012,11,12,1.74,24.37,0,98.7
2012,11,13,1.87,23.28,0,98.71
2012,11,14,1.98,22.3,0,98.59
2012,11,15,1.88,21.88,0,98.6
2012,11,16,1.78,22.31,0,98.7
2012,11,17,1.84,23.68,0,98.65
2012,11,18,1.9,24.58,0,98.54
2012,11,19,2.03,25.19,0,98.51
2012,11,20,1.87,25.46,0,98.56
2012,11,21,1.62,27.14,0,98.54
2012,11,22,1.82,27.76,0.42,98.48
2012,11,23,1.46,25.89,6.81,98.52
2012,11,24,1.91,25.69,0.62,98.59
2012,11,25,1.72,25.22,0.86,98.69
2012,11,26,1.4,24.69,0.17,98.74
2012,11,27,1.52,25.56,0.06,98.7
2012,11,28,1.76,24.65,0,98.7
2012,11,29,1.82,24.01,0,98.63
2012,11,30,1.66,23.62,0,98.66
2012,12,1,1.62,24.11,0,98.64
2012,12,2,1.7,24.35,0.03,98.67
2012,12,3,1.65,25.3,3.32,98.52
2012,12,4,1.61,25.91,0.77,98.43
2012,12,5,1.97,26.69,0.52,98.55
2012,12,6,1.84,26.8,0.44,98.7
2012,12,7,2.01,26.17,0.03,98.73
2012,12,8,2.08,26.35,0,98.72
2012,12,9,1.91,25.69,0.03,98.67
2012,12,10,2.06,25.03,0,98.67
2012,12,11,1.9,25.7,0,98.71
2012,12,12,1.95,26.19,0,98.69
2012,12,13,1.74,26.35,0,98.76
2012,12,14,1.79,25.86,0,98.88
2012,12,15,1.84,24.58,0,98.93
2012,12,16,1.52,24.87,0,98.9
2012,12,17,1.57,24.91,0,98.81
2012,12,18,1.49,24.73,0.01,98.8
2012,12,19,1.5,25.53,0.03,98.69
2012,12,20,1.79,26.13,0,98.58
2012,12,21,1.83,26.25,0,98.61
2012,12,22,1.84,25.48,0,98.68
2012,12,23,1.56,25.58,0,98.69
2012,12,24,1.85,26.02,0,98.62
2012,12,25,1.59,26.17,0.03,98.5
2012,12,26,1.6,26.93,0.53,98.44
2012,12,27,1.41,26.15,0.57,98.43
2012,12,28,0.81,25.04,2.07,98.36
2012,12,29,1.01,25.48,2.39,98.36
2012,12,30,1.46,27.97,0.49,98.44
2012,12,31,1.98,27.94,0.01,98.48
2013,1,1,2.15,27.98,0,98.59
2013,1,2,1.91,26.64,0,98.7
2013,1,3,1.92,26.98,0,98.75
2013,1,4,1.96,28.02,0,98.66
2013,1,5,1.88,28.48,0,98.51
2013,1,6,1.85,28.47,0,98.55
2013,1,7,1.8,27.87,0.09,98.6
2013,1,8,1.9,27.74,0.86,98.68
2013,1,9,1.82,27.01,0.33,98.71
2013,1,10,1.85,27.32,0.02,98.69
2013,1,11,1.76,26.13,0,98.78
2013,1,12,1.81,25.84,0,98.89
2013,1,13,1.86,25.24,0,98.8
2013,1,14,1.77,24.75,0,98.77
2013,1,15,1.92,25.65,0,98.85
2013,1,16,1.94,25.7,0,98.92
2013,1,17,1.55,25.75,0,98.88
2013,1,18,1.97,26.51,0,98.88
2013,1,19,2.04,26.78,0,98.84
2013,1,20,2.15,27.15,0,98.82
2013,1,21,1.95,28.13,0,98.88
2013,1,22,2.09,27.06,0,98.93
2013,1,23,2.08,27.4,0,98.93
2013,1,24,2.03,27.39,0,98.86
2013,1,25,2.28,27.01,0,98.9
2013,1,26,2.37,26.56,0,98.92
2013,1,27,2.2,27.37,0,98.94
2013,1,28,2.06,28.04,0,98.86
2013,1,29,1.7,28.82,0,98.77
2013,1,30,1.57,28.71,0,98.83
2013,1,31,1.82,27.98,0,98.87
2013,2,1,2.1,26.74,0,98.87
2013,2,2,2.09,26.95,0,98.82
2013,2,3,2.07,27.26,0,98.78
2013,2,4,1.95,28.83,0,98.85
2013,2,5,1.51,29.99,0.14,98.87
2013,2,6,1.91,30.37,0.07,98.86
2013,2,7,2.26,30.9,0,98.67
2013,2,8,2.16,31.26,0,98.58
2013,2,9,2.27,30.93,0,98.56
2013,2,10,2.26,29.61,0,98.61
2013,2,11,1.7,29.21,0.09,98.64
2013,2,12,1.91,29.55,0.14,98.58
2013,2,13,1.8,27.68,0.51,98.59
2013,2,14,1.41,28.59,3.16,98.65
2013,2,15,1.67,27.44,2.36,98.63
2013,2,16,1.79,30.3,0.53,98.4
2013,2,17,1.99,32.24,1.12,98.32
2013,2,18,1.8,29.97,5.19,98.4
2013,2,19,1.69,27.94,3.22,98.59
2013,2,20,2.42,29.37,0.04,98.64
2013,2,21,2.47,29.12,0,98.75
2013,2,22,2.44,28.5,0,98.84
2013,2,23,2.51,29.02,0,98.89
2013,2,24,2.7,29.33,0,98.83
2013,2,25,2.65,28.53,0,98.86
2013,2,26,2.53,28.15,0,98.85
2013,2,27,2.69,29.19,0,98.78
2013,2,28,2.73,30.43,0,98.63
2013,3,1,2.61,30.48,0,98.64
2013,3,2,2.6,29.53,0,98.71
2013,3,3,2.77,29.86,0,98.71
2013,3,4,2.37,30.25,0.24,98.74
2013,3,5,1.68,28.42,6.03,98.72
2013,3,6,1.72,28.74,4.4,98.74
2013,3,7,1.95,29.5,0.88,98.77
2013,3,8,2.45,29.62,1.51,98.82
2013,3,9,2.38,31,0.29,98.72
2013,3,10,2.55,32.28,0,98.54
2013,3,11,2.45,32.19,0.01,98.63
2013,3,12,2.18,31.87,0,98.67
2013,3,13,2.34,32.1,0,98.67
2013,3,14,2.46,31.04,0,98.67
2013,3,15,2.52,31.6,0,98.7
2013,3,16,2.25,32.12,0.09,98.77
2013,3,17,2.67,33.25,0,98.69
2013,3,18,2.56,33.14,0,98.52
2013,3,19,2.45,32.81,0,98.52
2013,3,20,2.05,32.92,0,98.58
2013,3,21,2.37,32.53,0,98.51
2013,3,22,2.51,33.49,0,98.35
2013,3,23,2.46,33.15,0,98.4
2013,3,24,2.57,33.17,0,98.49
2013,3,25,2.23,34.35,0.01,98.48
2013,3,26,2.41,35.44,0.11,98.34
2013,3,27,2.41,35.8,0.02,98.34
2013,3,28,2.52,36.26,0.02,98.39
2013,3,29,2.33,36.65,0.04,98.34
2013,3,30,1.8,34.84,0,98.28
2013,3,31,2.39,35.7,0.04,98.3
2013,4,1,2.48,36.41,0,98.35
2013,4,2,2.16,36.76,0.01,98.38
2013,4,3,2.01,35.76,0,98.4
2013,4,4,2.27,37.33,0,98.27
2013,4,5,2.43,36.05,0.05,98.2
2013,4,6,2.27,36.4,0,98.13
2013,4,7,2.06,37.74,0,98.08
2013,4,8,2.21,35.74,0,98.22
2013,4,9,2.41,35.9,0,98.3
2013,4,10,2.66,35.85,0,98.33
2013,4,11,2.67,36.21,0,98.29
2013,4,12,2.85,35.75,0,98.36
2013,4,13,2.91,36.12,0,98.48
2013,4,14,2.58,36.51,0,98.45
2013,4,15,2.39,35.14,0.69,98.34
2013,4,16,2.48,35.1,0.33,98.21
2013,4,17,2.34,37.73,0.14,98.03
2013,4,18,2.15,31.24,0.09,98.22
2013,4,19,2.35,37.03,0.01,98.13
2013,4,20,2.56,37.52,0.01,98.13
2013,4,21,2.38,37.39,0.22,98.17
2013,4,22,2.39,37.2,0.04,98.26
2013,4,23,2.32,37.16,0.18,98.41
2013,4,24,1.97,32.77,2.84,98.54
2013,4,25,2.12,33.34,0.73,98.51
2013,4,26,2.38,32.87,0.06,98.48
2013,4,27,2.34,35.83,0,98.4
2013,4,28,2.5,36.51,0.09,98.22
2013,4,29,2.45,34.51,2.82,98.2
2013,4,30,2.69,34.37,0.09,98.24
2013,5,1,2.58,32.64,0.04,98.24
2013,5,2,2.12,35.87,0.05,98.05
2013,5,3,2.02,37.18,0.04,97.95
2013,5,4,2.09,34.75,0.7,97.99
2013,5,5,2.36,35.36,0.09,98.11
2013,5,6,1.76,35.34,0,98.15
2013,5,7,2.34,34.7,1.08,98.22
2013,5,8,2.55,36.05,0.11,98.19
2013,5,9,2.68,36,0.05,98.2
2013,5,10,2.42,36.48,0.07,98.22
2013,5,11,2.12,37.23,0.18,97.99
2013,5,12,1.84,33.41,0.18,98.04
2013,5,13,1.23,31.3,0.02,98.1
2013,5,14,1.97,32.89,0,97.94
2013,5,15,2.09,33.75,0.02,97.94
2013,5,16,2.23,33.08,0,98.1
2013,5,17,2.34,35.39,0,98.1
2013,5,18,2.45,35.99,0.2,98.11
2013,5,19,2.3,37.22,1.44,98.06
2013,5,20,2.13,33.51,0.93,98.18
2013,5,21,2.2,34.85,0.14,98.25
2013,5,22,2.28,34.99,0.19,98.22
2013,5,23,2.23,34.29,0.02,98.2
2013,5,24,2.31,33.2,0.05,98.18
2013,5,25,2.19,30.46,5.82,98.35
2013,5,26,2.33,28.04,0.73,98.32
2013,5,27,2.04,27.8,0.01,98.3
2013,5,28,2.24,28.19,0.07,98.36
2013,5,29,2.19,28.67,0,98.26
2013,5,30,1.17,29.43,12.62,98.13
2013,5,31,1.57,26.83,8.76,98.15
2013,6,1,1.73,27.98,1.94,98.11
2013,6,2,1.77,27.25,1.03,98.12
2013,6,3,1.74,29.01,0.28,98.02
2013,6,4,2.24,29.81,0.06,98.06
2013,6,5,2.12,31.01,0,98.11
2013,6,6,1.92,29.65,3.46,98.05
2013,6,7,2,27.68,1.78,98.04
2013,6,8,2.12,27.44,0.04,98.16
2013,6,9,2.16,29.31,0.01,98.17
2013,6,10,2.12,30.05,0,98.14
2013,6,11,1.98,29.37,0.07,98.06
2013,6,12,1.12,28.37,0.02,97.98
2013,6,13,1.19,29.16,0.03,97.88
2013,6,14,1.55,29.64,0.03,97.82
2013,6,15,1.53,30.6,0.94,97.87
2013,6,16,1.81,30.05,0.19,98.04
2013,6,17,1.73,29.34,0.3,98.15
2013,6,18,1.82,28.98,4.24,98.06
2013,6,19,1.77,28.23,3.95,98.1
2013,6,20,2.13,28.07,0.04,98.17
2013,6,21,1.8,29.12,2.49,98.17
2013,6,22,1.7,28.04,0.35,98.2
2013,6,23,1.27,29.63,0.09,98.06
2013,6,24,1.59,28.75,0.64,98.08
2013,6,25,1.84,29.83,0.24,98.26
2013,6,26,1.97,28.51,11.14,98.4
2013,6,27,2.19,28.18,1.88,98.39
2013,6,28,1.9,28.69,1.3,98.32
2013,6,29,2.17,30.05,0.72,98.36
2013,6,30,2.23,29.26,0.21,98.42
2013,7,1,2.06,27.89,0.03,98.28
2013,7,2,1.94,29.13,0.04,98.12
2013,7,3,1.79,27.92,0.04,98.15
2013,7,4,1.84,29.73,1.14,98.04
2013,7,5,1.37,29.61,0.06,98.04
