year,month,day,Allsky_Surface_UV_INDEX,Temperature,Precipitation,wind_pressure
2018,3,24,2.09,31.02,0.08,98.09
2018,3,25,2.33,29.68,0,98.3
2018,3,26,2.39,30,0.05,98.34
2018,3,27,2.37,29.54,1.22,98.27
2018,3,28,2.27,30.83,0.05,98.23
2018,3,29,2.44,31.12,0.02,98.17
2018,3,30,2.26,29.38,0.04,98.1
2018,3,31,1.99,29.39,0.04,98.05
2018,4,1,2.19,32.73,0.1,97.97
2018,4,2,2.28,32.74,0.09,98.07
2018,4,3,2.27,33.26,0.04,98.04
2018,4,4,2.32,31.93,0.04,97.94
2018,4,5,2.38,31.33,0,97.9
2018,4,6,2.32,32.19,0,97.95
2018,4,7,2.34,33.16,0.32,98.04
2018,4,8,2.43,31.7,0.53,98.08
2018,4,9,2.31,29.18,2.1,98.15
2018,4,10,2.32,29.54,3.69,98.05
2018,4,11,2.39,27.52,10.91,98.07
2018,4,12,2.23,28.55,7.04,97.99
2018,4,13,1.66,28.4,13.69,98.08
2018,4,14,2.55,29.09,9.46,98.04
2018,4,15,2,27.44,4.06,98.12
2018,4,16,2.4,29.53,0.37,98.16
2018,4,17,2.38,29.41,0.11,98.2
2018,4,18,1.97,27.9,1.68,98.2
2018,4,19,2.55,30.6,0.47,98.04
2018,4,20,2.36,29.98,0.24,98
2018,4,21,2.36,31.05,0.07,97.97
2018,4,22,2.26,31.45,0.11,98.03
2018,4,23,2.22,32.27,0.18,98
2018,4,24,2.35,31.17,0.48,98.03
2018,4,25,2.4,30.55,1.21,97.98
2018,4,26,2.25,30.71,0.37,97.89
2018,4,27,2.12,30.18,1.05,98.02
2018,4,28,1.73,28.73,0.74,98.15
2018,4,29,2.42,31.48,0.58,98.05
2018,4,30,2.24,30.08,0.52,97.97
2018,5,1,2.05,30.52,0.08,97.99
2018,5,2,2.13,29.79,0.47,97.98
2018,5,3,1.96,29.35,2.27,98
2018,5,4,1.98,30.24,1.14,98.02
2018,5,5,1.65,30.09,1.38,98.17
2018,5,6,2.27,30.6,1.8,98.2
2018,5,7,2.04,28.6,1.55,98.14
2018,5,8,2.09,27.76,4.83,98.06
2018,5,9,1.77,27.76,8.9,98.09
2018,5,10,2.13,28.44,2.9,98.19
2018,5,11,2.41,29.64,0.52,98.13
2018,5,12,2.11,27.67,1.07,98.08
2018,5,13,2.24,29.37,3.16,98.04
2018,5,14,2.18,28.79,3.51,98.03
2018,5,15,1.64,29.84,0.5,97.93
2018,5,16,1.81,28.63,0.4,97.92
2018,5,17,1.75,26.65,6.68,97.95
2018,5,18,2.02,28.57,3.98,97.91
2018,5,19,2.16,29.95,1.01,97.84
2018,5,20,1.85,27.14,3.48,97.88
2018,5,21,1.6,26.73,1.17,97.99
2018,5,22,2.12,26.8,2.02,97.93
2018,5,23,1.59,27.9,1.49,97.84
2018,5,24,1.59,26.89,4.56,97.75
2018,5,25,1.05,26.62,1.91,97.61
2018,5,26,1.83,26.03,2.44,97.57
2018,5,27,2.07,27.72,1.19,97.64
2018,5,28,1.85,27.04,7.52,97.57
2018,5,29,2.16,28.25,1.48,97.68
2018,5,30,2.08,28.14,1.16,97.73
2018,5,31,2.09,27.51,0.29,97.83
2018,6,1,1.96,27.31,2.88,97.9
2018,6,2,1.99,27.07,1.55,97.9
2018,6,3,1.84,26.08,3.14,97.88
2018,6,4,1.94,26.38,3.88,97.79
2018,6,5,1.8,27.69,2.11,97.83
2018,6,6,2.03,27.19,3.97,98.06
2018,6,7,1.41,26.39,6.1,98.05
2018,6,8,1.93,27.33,7.03,97.88
2018,6,9,1.55,27.4,4.45,97.81
2018,6,10,1.85,26.94,4.27,97.92
2018,6,11,2.09,27.04,2.53,98.01
2018,6,12,2.1,26.53,2.26,97.99
2018,6,13,1.81,27.01,6.01,98.02
2018,6,14,1.8,27.19,2.05,98.04
2018,6,15,2.01,26.62,0.89,98.12
2018,6,16,1.48,26.56,9.03,98.22
2018,6,17,1.83,26.65,0.79,98.17
2018,6,18,2.11,27.51,0.9,98.07
2018,6,19,2.16,26.74,2.98,98.04
2018,6,20,1.68,26.32,2.8,98.01
2018,6,21,1.62,26.04,3.87,97.96
2018,6,22,1.71,26.82,1.63,97.94
2018,6,23,2.04,27.47,0.23,97.9
2018,6,24,1.96,26.84,1.62,97.98
2018,6,25,1.93,26.29,1.28,97.99
2018,6,26,2.14,26.33,1.35,97.91
2018,6,27,2.12,25.52,4.08,97.9
2018,6,28,2.34,25.58,2.35,97.95
2018,6,29,2.4,26.59,0.46,97.9
2018,6,30,2.19,26.01,3.54,97.92
2018,7,1,2.21,26.94,5.31,97.94
2018,7,2,2.41,27.51,2.3,97.95
2018,7,3,2.17,26.81,4.22,97.99
2018,7,4,2.45,27.26,0,98.03
2018,7,5,2.45,27.81,1.13,98.02
2018,7,6,2.42,27.33,0.88,97.97
2018,7,7,1.93,26.48,0.74,97.93
2018,7,8,1.72,26.29,2.88,97.88
2018,7,9,1.75,25.59,8.3,97.92
2018,7,10,1.49,25.91,5.64,98.04
2018,7,11,1.52,25.23,3.24,98.07
2018,7,12,1.88,26,1.92,97.99
2018,7,13,1.73,26.28,2.95,97.94
2018,7,14,2.2,26.18,2.54,97.9
2018,7,15,1.12,25.65,12.69,97.88
2018,7,16,1.7,25.6,7.2,97.93
2018,7,17,1.96,26.81,1.83,97.93
2018,7,18,2.23,25.73,4.27,97.97
2018,7,19,1.52,25.86,6.14,97.97
2018,7,20,1.88,26.08,0.71,98.03
2018,7,21,1.95,26.01,0.21,98.08
2018,7,22,2.21,26.82,0.06,98.02
2018,7,23,2.22,27.12,0.34,97.94
2018,7,24,1.84,26.86,2.38,98.06
2018,7,25,2.41,27.41,1.31,98.06
2018,7,26,2.14,26.44,0.44,98.13
2018,7,27,2.27,27.07,0.12,98.07
2018,7,28,2.12,27.19,0.2,98
2018,7,29,1.98,27.32,0.32,97.91
2018,7,30,1.91,26.3,6.03,98
2018,7,31,0.98,25.28,13.56,98.08
2018,8,1,1.53,25.69,2.45,98.12
2018,8,2,2.16,26.94,6.94,98.14
2018,8,3,1.79,26.08,3.94,98.23
2018,8,4,1.49,25.51,0.66,98.19
2018,8,5,2.11,26.65,0.22,98.16
2018,8,6,2.23,26.57,1.07,98.08
2018,8,7,2.01,26.11,5.36,97.96
2018,8,8,1.53,25.3,13.22,97.98
2018,8,9,1.95,25.67,8.1,98.12
2018,8,10,1.48,25.6,5.53,98.21
2018,8,11,1.61,25.86,0.62,98.09
2018,8,12,1.68,25.3,4.02,98.04
2018,8,13,1.91,25.33,2.82,98.02
2018,8,14,1.8,25.89,23.32,98.01
2018,8,15,0.95,25.05,27.59,97.96
2018,8,16,1.59,24.66,16.11,97.97
2018,8,17,1.7,24.7,6.55,97.91
2018,8,18,1.5,24.22,3.26,97.92
2018,8,19,1.84,24.51,1.43,97.88
2018,8,20,2.1,24.85,0.48,97.93
2018,8,21,2.73,25.57,0.16,98.03
2018,8,22,2.64,25.9,0.03,98.04
2018,8,23,2.6,26.06,0.03,98.06
2018,8,24,1.9,26.36,0.86,98.04
2018,8,25,2.34,26.77,0.21,97.96
2018,8,26,2.01,25.41,0.74,97.9
2018,8,27,2.1,25.8,1.81,97.94
2018,8,28,2.16,24.87,0.52,98.01
2018,8,29,2.62,26.45,0.06,98.03
2018,8,30,2.11,26.73,3.34,98
2018,8,31,2.35,25.94,3.03,98.06
2018,9,1,2.3,25.7,2.5,98.17
2018,9,2,2.41,25.62,0.8,98.13
2018,9,3,2.38,26.75,0.01,98.11
2018,9,4,2.91,27.18,0,98.14
2018,9,5,2.58,26.48,0,98.11
2018,9,6,2.51,26.77,0.01,98.06
2018,9,7,2.63,26.46,0.01,98.12
2018,9,8,2.8,27.43,0,98.03
2018,9,9,2.68,28.68,0.06,98.03
2018,9,10,2.42,28.39,2.19,98.18
2018,9,11,2.52,28.67,0.22,98.23
2018,9,12,2.65,29.33,0,98.08
2018,9,13,2.78,29.12,0.05,98.02
2018,9,14,2.51,29.01,1.59,98.07
2018,9,15,2.49,28.48,1.19,98.16
2018,9,16,2.16,27.04,0.14,98.11
2018,9,17,2.19,26.43,0.05,98.03
2018,9,18,2.23,26.65,1.21,98.05
2018,9,19,2.11,26.19,2.15,98
2018,9,20,1.95,26.89,4.29,97.8
2018,9,21,2.65,27.35,0.08,97.9
2018,9,22,2.79,28.19,0.04,98.1
2018,9,23,2.6,27.75,7.8,98.26
2018,9,24,2.23,26.53,13.56,98.27
2018,9,25,2.27,26.75,2.34,98.17
2018,9,26,2.22,29.14,0.23,97.99
2018,9,27,2.06,28.65,2.39,97.97
2018,9,28,2.06,27.67,9.82,98.01
2018,9,29,1.76,25.43,8.84,98.04
2018,9,30,1.81,27.28,8.05,98.02
2018,10,1,1.91,28.08,6.08,98.04
2018,10,2,1.95,25.84,11.18,98.11
2018,10,3,1.24,26.47,11.78,98.09
2018,10,4,1.43,25.07,16.64,98.04
2018,10,5,1.49,24.29,36.02,98.03
2018,10,6,1.84,25.39,18.83,98.05
2018,10,7,1.84,25.83,12.56,98.09
2018,10,8,1.56,25.49,13.69,98.07
2018,10,9,1.68,24.69,1.39,98.05
2018,10,10,2.2,25.23,0.59,98.03
2018,10,11,1.95,26.25,0.56,98.02
2018,10,12,1.95,26.72,0.04,98.12
2018,10,13,1.95,26.14,2.53,98.31
2018,10,14,2,25.02,4.69,98.37
2018,10,15,2.04,25.73,2.68,98.34
2018,10,16,1.92,24.64,8.48,98.44
2018,10,17,1.96,24.62,1.98,98.43
2018,10,18,2.36,25.44,7.13,98.31
2018,10,19,2.03,25.33,6.44,98.3
2018,10,20,1.89,25.55,7.35,98.36
2018,10,21,2.06,25.43,11.16,98.36
2018,10,22,1.76,24.67,13.14,98.35
2018,10,23,2.06,25.17,10.47,98.38
2018,10,24,1.77,24.77,12.02,98.33
2018,10,25,1.35,24.65,9.94,98.37
2018,10,26,1.75,24.7,0.08,98.38
2018,10,27,1.8,25.4,1.79,98.37
2018,10,28,2.17,24.58,1.52,98.3
2018,10,29,1.84,25.41,0,98.16
2018,10,30,1.84,25.73,0.06,98.11
2018,10,31,1.52,25.36,5.5,98.12
2018,11,1,1.2,24.25,8.83,98.11
2018,11,2,1.62,24.89,10.83,98.13
2018,11,3,1.48,24.33,23.53,98.21
2018,11,4,1.98,24.08,1.64,98.3
2018,11,5,1.87,24.15,0.03,98.31
2018,11,6,1.48,23.32,2.74,98.36
2018,11,7,1.27,23.73,2.22,98.34
2018,11,8,1.22,23.22,4.23,98.29
2018,11,9,1.28,23.69,5.06,98.21
2018,11,10,2.06,24.58,0.36,98.26
2018,11,11,1.69,24.64,0.18,98.35
2018,11,12,1.72,24.9,0.02,98.29
2018,11,13,1.77,25.1,0.01,98.13
2018,11,14,1.79,25.89,0,98.07
2018,11,15,1.67,26.3,6.44,98.12
2018,11,16,0.81,23.7,18.09,98.11
2018,11,17,1.55,24.6,0.02,98.25
2018,11,18,1.74,24.97,1.29,98.3
2018,11,19,1.83,25.22,8.69,98.37
2018,11,20,1.42,24.32,5.89,98.38
2018,11,21,1.86,24.98,2.51,98.31
2018,11,22,1.83,25.46,2.45,98.29
2018,11,23,1.91,24.65,1.59,98.5
2018,11,24,1.77,24.15,3.72,98.63
2018,11,25,1.8,23.74,0.68,98.54
2018,11,26,1.51,23.95,0,98.4
2018,11,27,1.78,22.23,0,98.42
2018,11,28,1.8,23.05,0.08,98.41
2018,11,29,1.1,24.04,2.51,98.46
2018,11,30,1.59,24.96,0.28,98.48
2018,12,1,1.77,24.22,0.01,98.33
2018,12,2,1.93,23.85,0,98.2
2018,12,3,1.83,24.55,0.36,98.23
2018,12,4,1.33,24.9,2.61,98.3
2018,12,5,1.51,25.15,0.33,98.28
2018,12,6,1.7,25.31,0.04,98.2
2018,12,7,1.66,25.2,2.47,98.22
2018,12,8,1.59,24.81,0.19,98.31
2018,12,9,1.6,24.79,0,98.31
2018,12,10,1.44,24.73,0,98.33
2018,12,11,1.41,23.6,0,98.36
2018,12,12,1.25,25.32,0,98.42
2018,12,13,1.19,25.9,0,98.44
2018,12,14,1.52,25.58,0,98.38
2018,12,15,1.57,25.64,0,98.32
2018,12,16,1.27,25.51,0,98.32
2018,12,17,1.48,26.2,0,98.33
2018,12,18,1.48,26.71,0,98.34
2018,12,19,1.43,26.08,0,98.39
2018,12,20,1.79,25.14,0,98.41
2018,12,21,1.69,26.12,0.05,98.36
2018,12,22,1.15,26.66,1.68,98.29
2018,12,23,1.51,25.19,2.34,98.35
2018,12,24,1.44,24.67,4.47,98.4
2018,12,25,1.72,26.08,0.42,98.39
2018,12,26,1.6,25.87,0.08,98.41
2018,12,27,1.82,26.24,0,98.35
2018,12,28,1.7,25.95,0.01,98.3
2018,12,29,0.8,24.92,0.94,98.46
2018,12,30,1.52,25.04,0.21,98.61
2018,12,31,1.65,24.89,0,98.68
2019,1,1,1.55,24.19,0,98.71
2019,1,2,1.92,22.83,0,98.72
2019,1,3,-999,23.14,0,98.74
2019,1,4,2.08,22.98,0,98.7
2019,1,5,2.05,24.12,0,98.58
2019,1,6,1.98,23.61,0,98.48
2019,1,7,1.94,24.54,0,98.39
2019,1,8,1.77,24.79,0,98.43
2019,1,9,2.05,23.9,0,98.42
2019,1,10,2.08,23.9,0,98.4
2019,1,11,1.84,24.69,0,98.46
2019,1,12,1.85,24.7,0,98.44
2019,1,13,1.64,25.79,0,98.45
2019,1,14,1.7,26.69,0.34,98.38
2019,1,15,1.79,25.83,0.27,98.41
2019,1,16,1.81,25.78,0,98.44
2019,1,17,1.44,24.58,0,98.38
2019,1,18,1.42,23.93,0,98.4
2019,1,19,1.66,24.28,0,98.48
2019,1,20,1.45,24.15,0,98.56
2019,1,21,1.57,24.2,0,98.52
2019,1,22,1.88,25.2,0,98.47
2019,1,23,2.03,26.87,0,98.42
2019,1,24,1.94,28.16,0,98.47
2019,1,25,2.01,29.31,0,98.42
2019,1,26,1.95,30.3,0,98.39
2019,1,27,1.95,30.16,0.27,98.45
2019,1,28,1.97,30.41,0.13,98.46
2019,1,29,1.98,29.44,0,98.5
2019,1,30,1.96,28.94,0,98.51
2019,1,31,1.91,28.19,0,98.49
2019,2,1,1.92,28.84,0,98.47
2019,2,2,2,29.55,0,98.36
2019,2,3,2.16,29.17,0,98.44
2019,2,4,1.52,29.15,0,98.57
2019,2,5,1.54,29.4,0.34,98.54
2019,2,6,1.9,29.7,0.06,98.4
2019,2,7,2.21,29.94,0.01,98.39
2019,2,8,2.24,31.51,0,98.42
2019,2,9,1.62,30.67,0.64,98.42
2019,2,10,1.58,29.89,0.34,98.51
2019,2,11,2.32,29.64,0.12,98.5
2019,2,12,2.13,29.32,0,98.57
2019,2,13,2.23,29.28,0,98.65
2019,2,14,2.2,30.4,0,98.44
2019,2,15,2.09,31.19,0.01,98.46
2019,2,16,2.04,32.08,0.22,98.44
2019,2,17,2.07,30.96,0.25,98.32
2019,2,18,2.15,33.24,0,98.14
2019,2,19,2.16,32.36,0,98.25
2019,2,20,2.27,30.45,0,98.53
2019,2,21,2.39,30.12,0,98.62
2019,2,22,2.61,29.15,0,98.46
2019,2,23,2.5,28.4,0,98.33
2019,2,24,2.48,28.9,0,98.2
2019,2,25,2.32,30.16,0,98.16
2019,2,26,2.3,32.25,0,98.07
2019,2,27,2.02,32.9,0,98.02
2019,2,28,2.16,33.05,0,98.02
2019,3,1,2.12,32.84,0,98.07
2019,3,2,2.23,32.06,0.01,98.22
2019,3,3,2.53,32.73,0.02,98.18
2019,3,4,2.04,32.41,0.03,98.13
2019,3,5,2.53,34.06,0.02,98.05
2019,3,6,2.59,34.77,0.03,98.05
2019,3,7,2.61,34.4,0.06,98.03
2019,3,8,2.47,33.76,0,98.17
2019,3,9,2.24,33.08,4.77,98.3
2019,3,10,2.48,31.35,3.29,98.35
2019,3,11,2.7,30.61,0,98.47
2019,3,12,2.71,29.37,0,98.48
2019,3,13,2.59,29.55,0,98.46
2019,3,14,2.73,29.76,0,98.45
2019,3,15,2.7,29.94,0,98.4
2019,3,16,2.53,30.42,0,98.4
2019,3,17,2.48,31.85,0,98.36
2019,3,18,2.41,31.88,0.95,98.34
2019,3,19,2.55,31.52,0.23,98.21
2019,3,20,2.34,32.07,1.37,98.19
2019,3,21,2.38,31.9,0.01,98.26
2019,3,22,2.5,32.19,0,98.32
2019,3,23,2.52,33.44,0,98.28
2019,3,24,2.73,32.98,0,98.19
2019,3,25,2.73,31.68,0,98.2
2019,3,26,2.8,31.36,0,98.35
2019,3,27,2.7,32.42,0,98.44
2019,3,28,2.7,32.58,0.01,98.38
2019,3,29,2.58,32.82,0.03,98.19
2019,3,30,2.72,33.5,0,98.18
2019,3,31,2.58,34.81,0,98.21
2019,4,1,2.62,35.08,0,98.17
2019,4,2,2.42,34.69,0,98.15
2019,4,3,2.45,33.55,0,98.17
2019,4,4,2.62,33.15,1.32,98.31
2019,4,5,2.62,34.33,1.65,98.3
2019,4,6,2.48,35.08,0.09,98.24
2019,4,7,2.62,34.92,0.11,98.14
2019,4,8,2.41,34.75,0,98.04
2019,4,9,2.52,35.1,0,98.09
2019,4,10,2.7,35.03,0.01,98.13
2019,4,11,2.78,35.43,0.04,98.09
2019,4,12,2.8,35.06,0.01,98.03
2019,4,13,2.76,34.73,0,98.06
2019,4,14,2.44,33.96,0,98.1
2019,4,15,2.7,35.41,0.1,98.11
2019,4,16,2.63,34.52,0.78,98.11
2019,4,17,1.67,31.83,6.07,98.19
2019,4,18,2.38,31.17,3.11,98.13
2019,4,19,2.1,30.39,3.62,98.06
2019,4,20,2.38,29.59,5.24,97.97
2019,4,21,2.31,31.34,1.77,97.87
2019,4,22,2.48,32.98,0.8,97.85
2019,4,23,2.05,31.44,2.04,97.99
2019,4,24,2.48,31.73,0.89,98.07
2019,4,25,2.31,33.15,0.23,98.07
2019,4,26,2.53,32.44,0.44,97.97
2019,4,27,2.45,33.44,0.69,97.92
2019,4,28,2.04,35.35,0,97.9
2019,4,29,1.84,32.05,2.79,97.99
2019,4,30,1.66,29.97,3.29,97.96
2019,5,1,1.59,27.87,4.77,97.9
2019,5,2,1.93,29,0,97.85
2019,5,3,2.03,30.3,0,97.98
2019,5,4,2.23,31.41,0,98.12
2019,5,5,2.4,33.19,0,98.13
2019,5,6,2.38,33.9,0.05,98.06
2019,5,7,2.19,32.14,0.3,98.08
2019,5,8,2.16,30.28,0.09,98.19
2019,5,9,1.95,32.04,0.78,97.95
2019,5,10,2.22,34.58,0.06,97.89
2019,5,11,2.25,33.66,0,98.05
2019,5,12,2.25,32.61,0.42,98.02
2019,5,13,2.23,32.41,0.07,97.98
2019,5,14,2.18,32.81,0,97.91
2019,5,15,2.26,30.62,0.12,98.02
2019,5,16,2.12,30.53,0.07,98.09
2019,5,17,2.12,31.45,0.67,98.07
2019,5,18,2.25,32.34,0.15,97.97
2019,5,19,2.23,32.43,0,98.01
2019,5,20,2.46,34.63,0.07,98.03
2019,5,21,2.25,30.65,0.37,98.12
2019,5,22,2.05,31.27,0,98.02
2019,5,23,1.9,29.62,3.01,98.05
2019,5,24,1.84,28.73,6.88,98.1
2019,5,25,2.02,27.3,2.81,98.06
2019,5,26,2.3,29.85,0.04,97.89
2019,5,27,2.27,31.52,0.01,97.8
2019,5,28,2.16,31.42,0,97.79
2019,5,29,1.77,29.67,2.39,97.78
2019,5,30,1.97,28.62,3.3,97.81
2019,5,31,1.83,26.62,3.51,97.99
2019,6,1,1.96,29.8,0.34,97.95
2019,6,2,1.84,29.11,0.95,97.95
2019,6,3,1.84,28.61,2.77,97.92
2019,6,4,1.91,28.31,0.65,97.91
2019,6,5,1.9,28.5,2.45,97.86
2019,6,6,2.05,28.86,2.24,97.8
2019,6,7,2.04,27.58,5.33,97.94
2019,6,8,2.16,29.06,4.32,97.94
2019,6,9,1.84,27.82,12.95,97.96
2019,6,10,1.29,27.31,14.73,97.91
2019,6,11,1.55,27.85,6.84,97.93
2019,6,12,1.49,27.33,3.18,97.99
2019,6,13,2.09,27.57,1.54,98.02
2019,6,14,2.09,28.65,1.31,98.03
2019,6,15,2.11,28.53,1.31,98.06
2019,6,16,2.27,28.62,0.36,98.1
2019,6,17,2.33,28.28,0.03,98.1
2019,6,18,1.82,28.31,0.28,98
2019,6,19,2.25,27.78,4.04,97.91
2019,6,20,1.82,27.55,1.29,97.98
2019,6,21,1.86,26.04,2.26,97.95
2019,6,22,1.44,26.6,5.03,97.84
2019,6,23,1.69,27.46,0.89,97.75
2019,6,24,2.12,27.9,0.64,97.79
2019,6,25,1.91,27.75,0.36,97.96
2019,6,26,1.81,27.98,0,98.01
2019,6,27,2.13,28.34,0,97.94
2019,6,28,2.22,27.85,0,97.94
2019,6,29,2.31,28.66,0,97.93
2019,6,30,1.93,27.53,0,97.92
2019,7,1,1.96,28.15,0,97.86
2019,7,2,1.88,27.69,0.2,97.93
2019,7,3,2.15,27.93,1.38,98
2019,7,4,2.11,28.44,2.06,98
2019,7,5,2.06,27.65,1.97,97.94
2019,7,6,1.96,27.31,0.22,97.95
2019,7,7,2.01,27.27,0.59,98.01
2019,7,8,2.23,28.33,2,98.1
2019,7,9,1.81,26.37,3.83,98.14
2019,7,10,1.89,27.05,0.54,98.11
2019,7,11,1.91,28.08,0.04,98.12
2019,7,12,2.27,28.69,0.8,98.15
2019,7,13,2.16,27.8,1.4,98.17
2019,7,14,2.23,27.62,1.46,98.17
2019,7,15,1.98,26.42,3.89,98.09
2019,7,16,2.29,28.12,1,97.99
2019,7,17,1.73,28.01,0.55,97.89
2019,7,18,1.83,27.17,5.86,97.74
2019,7,19,1.85,26.42,11.6,97.64
2019,7,20,1.73,25.76,4.16,97.74
2019,7,21,1.91,27.17,3.66,97.79
2019,7,22,1.73,26.03,1.14,97.81
2019,7,23,2.12,27.26,0.98,97.85
2019,7,24,2.32,26.89,0.61,97.96
2019,7,25,2.16,27.46,0.96,98.08
2019,7,26,2.16,26.28,1.27,98.07
2019,7,27,2.02,28.02,0,98.01
2019,7,28,2.38,27.4,0.01,98.01
2019,7,29,2.09,27.63,0.03,98.04
2019,7,30,2.32,28.59,0,98.1
2019,7,31,2.32,27.53,0,98.17
2019,8,1,2.29,28.36,0.04,98.16
2019,8,2,2.27,27.41,0.05,98.17
2019,8,3,2.03,27.02,0.68,98.17
2019,8,4,1.87,27.56,1.17,98.12
2019,8,5,1.59,26.16,0.69,98.12
2019,8,6,2.32,26.62,4.43,98.04
2019,8,7,1.01,27.19,12.19,97.98
2019,8,8,1.05,26.26,12.93,97.99
2019,8,9,1.3,25.85,21.82,98.07
2019,8,10,1.52,25.16,7.4,98.06
2019,8,11,2.01,25.26,3.51,98.04
2019,8,12,1.88,27.09,0.72,97.99
2019,8,13,1.78,26.57,8.22,98.03
2019,8,14,1.95,26.33,4.83,98.12
2019,8,15,2.26,27.11,0.9,98.13
2019,8,16,2.01,26.51,0.84,98.1
2019,8,17,1.83,25.24,6.46,98.06
2019,8,18,1.83,25.65,15.07,98.1
2019,8,19,2.2,26.37,3.08,98.13
2019,8,20,2.43,27,3.21,98.11
2019,8,21,2.02,26.51,2.51,98.08
2019,8,22,1.37,26.11,5.21,98.14
2019,8,23,1.92,25.01,2.06,98.23
2019,8,24,2.09,26.03,0.21,98.22
2019,8,25,2.05,25.78,2.25,98.2
2019,8,26,2.05,25.59,4.06,98.18
2019,8,27,2.12,26.39,3.6,98.11
2019,8,28,2.32,25.4,1.04,98.11
2019,8,29,2.45,25.25,7.44,98.19
2019,8,30,2.27,26.5,5.38,97.95
2019,8,31,2.34,25.78,1.98,97.89
2019,9,1,2.22,26.01,3.04,97.98
2019,9,2,1.9,25.67,9.18,98.11
2019,9,3,2.03,25.68,2.7,98.05
2019,9,4,1.73,26.58,2.84,98.02
2019,9,5,2.12,26.15,6.41,98.01
2019,9,6,1.89,26.83,4.34,98.01
2019,9,7,2.44,26.58,1.19,98.06
2019,9,8,2.78,26.29,0.15,98.19
2019,9,9,2.82,26.95,0.13,98.07
2019,9,10,2.71,26.7,1.42,98.05
2019,9,11,2.2,26.61,1.97,98.16
2019,9,12,2.14,26.98,0.83,98.3
2019,9,13,2.14,26.62,6.37,98.35
2019,9,14,2.41,26.3,2.3,98.24
2019,9,15,2.29,27.11,2.65,98.21
2019,9,16,1.75,26.23,5.46,98.11
2019,9,17,2.3,27.15,0.71,97.96
2019,9,18,2.11,26.68,3.17,98.02
2019,9,19,2.27,26.33,3.28,98.1
2019,9,20,2.52,26.13,1.85,98.11
2019,9,21,2.6,26.43,0.06,98.05
2019,9,22,2.27,27.37,24.7,98.01
2019,9,23,2.38,25.58,26.6,98.06
2019,9,24,1.97,25.19,12.09,98.04
2019,9,25,2.15,25.19,7.49,98.11
2019,9,26,2.26,24.62,8.23,98.42
2019,9,27,2.42,25.3,1.18,98.52
2019,9,28,2.15,25.76,1.33,98.41
2019,9,29,1.83,24.98,13.28,98.44
2019,9,30,2.03,24.71,8.38,98.4
2019,10,1,2.41,25.81,0.81,98.39
2019,10,2,2.47,26.38,2.62,98.34
2019,10,3,2.14,26.63,3.03,98.29
2019,10,4,2.02,25.68,0.36,98.26
2019,10,5,2.11,26.67,0.59,98.15
2019,10,6,2.02,25.87,0.71,98.23
2019,10,7,1.98,25.77,3.45,98.25
2019,10,8,2.17,26.4,3.03,98.18
2019,10,9,2.05,25.9,0.45,98.15
2019,10,10,1.82,26.55,0.42,98.16
2019,10,11,2.05,25.29,13.92,98.18
2019,10,12,2.02,25.97,10.36,98.18
2019,10,13,1.97,26.26,12.21,98.19
2019,10,14,2.15,26.09,12.3,98.2
2019,10,15,1.68,25.64,14.1,98.17
2019,10,16,1.16,24.55,8.29,98.18
2019,10,17,1.98,24.2,19.55,98.17
2019,10,18,1.77,24.51,9.73,98.21
2019,10,19,2.03,24.98,21.27,98.24
2019,10,20,1.6,25,27.4,98.2
2019,10,21,1.36,24.08,35.28,98.1
2019,10,22,1.58,24.4,2.67,98.12
2019,10,23,1.91,24.89,9.9,98.09
2019,10,24,1.13,23.59,2.92,98.21
2019,10,25,1.95,24.4,2.39,98.23
2019,10,26,1.73,24.2,1.13,98.27
2019,10,27,1.43,24.19,2.3,98.3
2019,10,28,1.38,23.98,1.87,98.28
2019,10,29,1.53,23.55,40.83,98.2
2019,10,30,0.93,24.06,35.46,98.09
2019,10,31,1.09,24.1,13.55,98.18
2019,11,1,2.23,25.37,0.04,98.24
2019,11,2,2.05,25.05,3.77,98.29
2019,11,3,1.77,24.5,24.28,98.43
2019,11,4,1.7,24.78,3.79,98.47
2019,11,5,1.73,24.73,0.8,98.32
2019,11,6,1.93,25.38,0.9,98.16
2019,11,7,1.89,25.73,4.68,98.11
2019,11,8,1.88,25.31,1.99,98.17
2019,11,9,1.87,26.03,1.09,98.17
2019,11,10,2,25.92,3.51,98.14
2019,11,11,1.96,25.48,1.91,98.15
2019,11,12,1.82,24.53,1.18,98.24
2019,11,13,1.88,24.86,0.29,98.29
2019,11,14,1.84,25.12,4.84,98.25
2019,11,15,2,25.44,21.31,98.21
2019,11,16,1.84,25.14,37.07,98.25
2019,11,17,2.02,25.26,6.19,98.26
2019,11,18,1.98,25.74,4.16,98.25
2019,11,19,1.6,25.43,1.22,98.23
2019,11,20,1.82,24.8,7.38,98.2
2019,11,21,1.85,24.7,4.7,98.26
2019,11,22,1.61,24.28,20.26,98.34
2019,11,23,1.85,24.51,1.75,98.33
2019,11,24,1.7,24.52,3.61,98.3
2019,11,25,1.48,24.75,3.46,98.22
2019,11,26,1.81,24.37,1.5,98.17
2019,11,27,1.88,24.87,2.09,98.11
2019,11,28,1.92,25.23,2.36,98.16
2019,11,29,1.51,24.77,26.76,98.19
2019,11,30,0.98,24.15,59.71,98.19
2019,12,1,1.47,24,4.29,98.19
2019,12,2,1.77,24.21,7.03,98.31
